match_id,home_team,away_team,home_elo,away_elo,elo_diff,home_form5,away_form5,form_diff,home_avg_goals,away_avg_goals,home_avg_conceded,away_avg_conceded,home_possession_avg,away_possession_avg,home_shots_avg,away_shots_avg,opponent_style_home,opponent_style_away,home_strategy_used,away_strategy_used,home_formation_used,away_formation_used,result,goal_diff
5885,Team_6,Team_5,1764,1695,69,9,7,2,2.33,2.69,0.88,1.8,50.93,47.62,19.82,10.84,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Draw,0.53
5886,Team_5,Team_6,1671,1557,114,10,8,2,1.81,1.38,1.22,0.59,57.21,39.74,12.56,12.08,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.22
5887,Team_10,Team_1,1587,1889,-302,4,1,3,1.06,1.53,0.58,0.91,59.62,43.81,16.01,14.86,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.15
5888,Team_5,Team_17,1641,1741,-100,10,2,8,1.71,0.77,1.82,1.38,60.25,42.74,12.53,12.96,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.33
5889,Team_20,Team_19,1862,1655,207,1,7,-6,1.04,2.77,2.16,0.98,57.82,37.48,15.32,14.74,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.06
5890,Team_1,Team_9,1962,1447,515,6,0,6,2.52,2.47,1.64,1.3,55.46,46.84,19.65,7.7,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,1.22
5891,Team_18,Team_9,1822,1876,-54,1,0,1,1.44,2.05,0.73,1.71,56.85,44.01,16.71,18.32,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Away Win,-0.27
5892,Team_8,Team_12,1629,1958,-329,14,13,1,2.67,1.47,0.67,1.93,62.89,41.39,12.92,18.89,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.74
5893,Team_8,Team_12,1763,1414,349,5,7,-2,1.5,1.54,1.2,0.8,49.75,50.37,10.0,8.48,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.7
5894,Team_11,Team_15,1982,1979,3,2,7,-5,1.53,0.98,1.72,1.07,63.48,32.15,10.34,16.34,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,0.46
5895,Team_17,Team_19,1856,1789,67,11,13,-2,1.96,0.55,2.08,1.1,56.22,40.63,10.5,16.46,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.86
5896,Team_14,Team_10,1960,1473,487,1,11,-10,2.45,2.73,0.57,0.79,41.32,58.69,19.42,14.15,Defensive,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,1.66
5897,Team_16,Team_18,1544,1984,-440,13,7,6,0.63,1.37,1.99,0.63,59.08,44.17,11.99,8.72,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.0
5898,Team_8,Team_1,1990,1981,9,11,14,-3,1.15,2.74,0.68,2.16,45.58,51.1,7.68,10.43,Attacking,Possession,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-1.01
5899,Team_3,Team_1,1578,1782,-204,1,0,1,2.79,1.12,1.14,1.32,58.49,38.03,9.73,19.96,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,1.47
5900,Team_10,Team_11,1710,1844,-134,7,10,-3,1.38,2.6,2.11,0.59,43.09,51.96,18.16,6.99,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.79
5901,Team_3,Team_20,1440,1840,-400,6,5,1,2.08,1.92,1.83,1.68,58.65,37.09,14.26,16.54,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.4
5902,Team_17,Team_4,1592,1907,-315,0,9,-9,0.99,2.71,1.7,1.67,56.51,39.77,6.06,12.17,Counter,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.68
5903,Team_16,Team_18,1763,1516,247,14,13,1,2.16,1.5,2.03,0.75,47.2,57.36,13.8,18.89,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.41
5904,Team_5,Team_18,1673,1685,-12,7,9,-2,2.45,1.13,1.26,0.76,56.31,38.73,12.29,19.01,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.69
5905,Team_17,Team_18,1715,1724,-9,14,6,8,0.82,1.7,1.72,0.67,43.68,51.72,10.52,18.28,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,0.15
5906,Team_8,Team_12,1507,1586,-79,1,11,-10,0.63,2.35,1.35,1.3,51.89,46.92,18.41,13.29,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.67
5907,Team_8,Team_15,1588,1589,-1,9,4,5,1.96,2.42,2.0,0.73,48.99,54.06,9.1,14.21,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,1.23
5908,Team_4,Team_8,1707,1957,-250,7,12,-5,2.71,2.09,1.87,0.93,56.63,38.95,19.44,15.38,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.78
5909,Team_13,Team_20,1548,1403,145,3,10,-7,0.54,1.37,2.02,0.95,56.7,41.9,11.49,16.44,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.41
5910,Team_18,Team_11,1512,1568,-56,12,9,3,2.2,2.72,1.82,1.29,46.81,51.2,9.97,9.9,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Draw,0.91
5911,Team_19,Team_19,1989,1862,127,10,10,0,0.75,0.52,0.99,1.1,63.19,41.76,14.11,18.61,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Draw,-0.35
5912,Team_18,Team_9,1866,1400,466,5,9,-4,1.78,1.2,1.65,1.21,43.01,54.14,14.52,15.72,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.57
5913,Team_14,Team_20,1454,1967,-513,0,9,-9,2.16,2.07,0.89,2.06,46.71,50.12,14.94,11.1,Defensive,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.1
5914,Team_10,Team_12,1827,1782,45,6,11,-5,0.88,2.7,1.38,1.38,49.65,53.71,10.03,6.19,Possession,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Away Win,-0.5
5915,Team_1,Team_13,1769,1575,194,9,11,-2,2.35,2.03,1.96,0.65,62.59,40.54,18.64,16.23,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.7
5916,Team_11,Team_14,1456,1494,-38,9,11,-2,0.8,1.65,1.16,1.61,52.58,43.67,6.03,7.8,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Draw,-0.81
5917,Team_8,Team_15,1865,1555,310,6,3,3,0.72,0.69,1.3,1.72,59.35,42.85,18.78,6.73,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.0
5918,Team_15,Team_2,1575,1910,-335,7,0,7,2.0,2.48,1.25,1.13,59.06,38.91,10.59,11.34,Counter,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.87
5919,Team_11,Team_5,1941,1516,425,13,12,1,0.83,1.4,1.56,1.65,45.01,52.48,19.02,11.39,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.82
5920,Team_3,Team_8,1979,1640,339,0,12,-12,2.41,0.87,0.88,1.2,57.98,42.11,18.63,6.68,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.21
5921,Team_10,Team_19,1624,1913,-289,14,11,3,1.57,0.53,1.81,1.12,46.51,50.32,19.24,19.19,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.45
5922,Team_12,Team_8,1479,1770,-291,14,12,2,1.99,2.04,1.21,1.47,57.57,46.94,16.15,7.54,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.52
5923,Team_16,Team_13,1409,1502,-93,13,11,2,0.8,1.84,1.63,0.52,41.88,53.31,6.68,7.26,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,0.28
5924,Team_9,Team_10,1763,1656,107,12,5,7,0.82,1.79,1.34,0.92,63.57,39.98,10.4,12.64,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.1
5925,Team_6,Team_11,1489,1802,-313,11,8,3,1.76,1.45,1.8,1.45,60.69,34.85,18.66,17.47,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.31
5926,Team_6,Team_8,1943,1517,426,1,3,-2,2.75,2.69,0.89,1.24,43.9,53.73,8.59,7.13,Attacking,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.51
5927,Team_7,Team_10,1937,1810,127,2,12,-10,1.02,1.17,1.91,2.1,53.7,45.16,14.75,12.77,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.08
5928,Team_9,Team_3,1667,1879,-212,12,4,8,1.55,2.35,0.83,1.14,41.99,61.09,19.65,14.07,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.41
5929,Team_10,Team_4,1888,1405,483,2,9,-7,1.79,1.3,1.68,0.92,43.83,60.16,18.1,17.69,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.87
5930,Team_13,Team_20,1790,1728,62,7,10,-3,1.79,2.29,1.95,0.8,47.66,53.35,10.06,19.18,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.99
5931,Team_18,Team_11,1422,1726,-304,0,8,-8,2.49,0.82,0.6,0.88,52.29,47.4,13.17,7.6,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.61
5932,Team_10,Team_19,1758,1598,160,12,3,9,2.35,0.63,1.06,1.83,52.8,49.1,6.94,16.5,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.52
5933,Team_6,Team_16,1734,1494,240,10,7,3,2.2,0.99,1.17,1.86,62.77,34.5,17.11,7.52,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.34
5934,Team_6,Team_9,1728,1542,186,7,11,-4,1.18,0.94,0.75,1.32,42.3,56.27,6.24,9.63,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.14
5935,Team_15,Team_2,1411,1664,-253,12,9,3,0.91,0.62,1.04,1.42,46.38,58.21,12.74,7.82,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.51
5936,Team_8,Team_5,1691,1912,-221,9,0,9,1.67,2.04,1.16,2.06,56.17,39.03,6.22,15.47,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.39
5937,Team_6,Team_8,1764,1640,124,3,9,-6,1.24,1.74,0.8,0.92,50.92,50.73,8.18,9.94,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Draw,0.32
5938,Team_18,Team_5,1631,1805,-174,0,6,-6,1.99,1.58,2.11,1.75,63.31,37.67,7.93,15.46,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.24
5939,Team_2,Team_9,1569,1865,-296,1,11,-10,1.02,1.83,2.18,1.71,57.04,42.46,18.31,15.76,Possession,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.69
5940,Team_20,Team_14,1511,1931,-420,10,8,2,1.1,0.64,2.0,2.08,57.7,45.0,6.1,16.55,Attacking,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.98
5941,Team_20,Team_20,1600,1558,42,5,9,-4,1.12,2.1,1.0,1.45,43.42,58.33,8.65,8.39,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.33
5942,Team_6,Team_4,1572,1916,-344,2,0,2,1.01,1.25,0.59,2.09,42.98,59.04,13.49,13.74,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.08
5943,Team_6,Team_20,1596,1786,-190,7,10,-3,1.54,2.65,2.16,2.1,58.72,37.54,14.43,16.55,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.56
5944,Team_1,Team_10,1413,1929,-516,1,1,0,2.49,1.59,1.79,1.57,50.67,52.22,7.47,14.14,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.92
5945,Team_15,Team_18,1695,1467,228,3,7,-4,1.1,2.7,1.12,1.46,53.36,42.26,15.44,13.18,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.36
5946,Team_8,Team_19,1735,1787,-52,14,10,4,1.28,2.05,1.95,1.86,50.55,53.77,10.21,11.26,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,-0.58
5947,Team_13,Team_20,1515,1900,-385,14,7,7,2.41,1.26,0.54,1.06,57.91,38.33,16.99,17.42,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.35
5948,Team_1,Team_13,1551,1976,-425,3,7,-4,1.89,1.99,0.85,1.91,63.8,32.74,18.44,11.57,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.02
5949,Team_2,Team_7,1744,1683,61,7,0,7,2.32,0.6,1.05,0.58,63.54,33.16,11.94,14.98,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,1.74
5950,Team_19,Team_6,1973,1599,374,2,13,-11,1.5,0.62,0.97,1.23,58.41,37.92,10.02,7.17,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.27
5951,Team_12,Team_1,1659,1571,88,1,12,-11,1.76,1.52,2.14,2.09,56.51,39.21,13.04,6.63,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Away Win,-0.33
5952,Team_14,Team_4,1698,1727,-29,0,4,-4,1.82,1.48,1.37,1.18,42.49,59.12,19.95,7.57,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.64
5953,Team_19,Team_8,1817,1559,258,6,0,6,1.06,0.77,1.28,1.18,56.86,39.84,13.87,15.71,Attacking,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.12
5954,Team_20,Team_8,1783,1720,63,13,13,0,1.49,0.87,0.83,0.97,43.95,56.68,19.29,18.55,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.52
5955,Team_3,Team_20,1402,1745,-343,11,1,10,1.02,2.3,1.96,2.13,50.51,50.11,14.61,14.79,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.11
5956,Team_1,Team_6,1793,1774,19,1,14,-13,0.6,2.66,1.97,1.11,63.94,39.68,18.63,14.33,Attacking,Attacking,Counter Attack,Counter Attack,4-4-2,4-4-2,Home Win,-0.51
5957,Team_13,Team_5,1610,1583,27,7,2,5,2.66,1.15,1.4,1.98,54.49,48.52,19.62,17.26,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.68
5958,Team_9,Team_16,1522,1617,-95,9,3,6,1.13,2.02,0.52,0.82,48.17,55.58,6.71,6.7,Defensive,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.31
5959,Team_12,Team_20,1440,1747,-307,1,12,-11,0.92,1.84,0.59,2.1,43.08,61.44,16.89,17.59,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-1.18
5960,Team_15,Team_19,1658,1849,-191,6,1,5,2.25,1.26,0.93,1.92,64.01,35.2,6.58,8.51,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.33
5961,Team_1,Team_10,1620,1990,-370,6,14,-8,2.25,1.93,1.74,0.94,40.46,54.94,16.15,14.59,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.31
5962,Team_8,Team_3,1561,1639,-78,8,9,-1,0.85,0.61,1.9,1.44,60.69,36.44,17.66,7.33,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.59
5963,Team_15,Team_18,1416,1637,-221,12,9,3,2.5,1.17,1.06,0.78,64.54,31.62,19.76,15.89,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,1.72
5964,Team_11,Team_13,1423,1855,-432,11,11,0,1.25,1.1,2.15,1.54,41.86,58.39,18.56,11.83,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.29
5965,Team_10,Team_8,1445,1542,-97,9,7,2,0.93,2.47,1.26,0.6,61.97,38.67,8.78,10.44,Counter,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,0.33
5966,Team_4,Team_20,1698,1437,261,14,10,4,1.04,1.6,0.81,0.92,60.67,36.62,15.74,9.51,Possession,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.12
5967,Team_7,Team_20,1731,1458,273,2,4,-2,1.8,2.13,1.76,1.13,63.05,35.24,7.56,19.23,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,0.67
5968,Team_15,Team_16,1715,1912,-197,13,1,12,1.41,2.24,0.69,1.95,44.27,51.42,7.37,13.8,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.54
5969,Team_14,Team_11,1775,1633,142,1,13,-12,2.46,2.35,1.88,2.01,61.63,42.65,19.08,10.18,Possession,Possession,High Press,Low Block,4-3-3,5-3-2,Away Win,0.45
5970,Team_16,Team_14,1467,1560,-93,3,5,-2,0.99,2.28,1.6,1.61,63.77,37.91,12.03,9.92,Attacking,Counter,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,-0.62
5971,Team_19,Team_6,1623,1592,31,11,8,3,1.1,2.42,1.74,1.56,62.56,35.08,14.09,6.44,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,-0.46
5972,Team_16,Team_18,1738,1987,-249,7,10,-3,2.45,0.75,2.07,1.13,46.28,52.04,11.73,13.67,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.32
5973,Team_3,Team_20,1400,1578,-178,0,9,-9,1.53,1.16,1.15,1.29,54.94,41.37,16.7,15.53,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.24
5974,Team_8,Team_3,1587,1701,-114,11,10,1,2.68,0.55,1.88,1.37,55.47,46.38,12.38,8.69,Attacking,Defensive,Counter Attack,Balanced,4-4-2,4-2-3-1,Home Win,1.31
5975,Team_16,Team_18,1778,1454,324,8,8,0,1.53,1.65,1.9,0.52,61.63,33.84,14.62,10.66,Attacking,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.01
5976,Team_16,Team_14,1545,1666,-121,2,0,2,1.78,2.47,1.34,0.64,40.93,60.28,6.97,7.0,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Draw,1.14
5977,Team_8,Team_5,1670,1878,-208,14,11,3,2.48,2.06,1.98,1.51,54.18,49.56,6.21,12.7,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.97
5978,Team_16,Team_4,1911,1969,-58,11,11,0,2.7,2.2,1.8,1.63,51.19,48.42,17.75,7.95,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,1.07
5979,Team_5,Team_13,1539,1600,-61,10,12,-2,2.78,1.28,0.97,1.47,58.63,38.88,13.34,10.66,Counter,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.31
5980,Team_14,Team_8,1949,1555,394,11,6,5,0.81,2.03,1.74,1.46,64.15,40.29,8.88,6.0,Counter,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.65
5981,Team_3,Team_10,1410,1712,-302,0,5,-5,2.29,2.59,1.04,1.85,42.3,55.17,12.47,11.41,Possession,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.44
5982,Team_7,Team_1,1800,1640,160,9,4,5,1.77,2.68,0.73,0.71,46.81,54.84,13.67,7.35,Defensive,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,1.06
5983,Team_8,Team_15,1511,1762,-251,9,7,2,0.75,1.58,1.37,1.4,55.23,46.79,6.06,6.43,Attacking,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.65
5984,Team_19,Team_18,1868,1610,258,14,13,1,2.41,1.94,2.17,1.74,42.27,54.44,6.65,16.38,Counter,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.67
5985,Team_3,Team_7,1833,1495,338,2,5,-3,1.96,1.67,0.52,0.93,62.12,42.17,7.36,19.34,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,1.03
5986,Team_14,Team_12,1515,1701,-186,1,13,-12,1.42,0.73,1.01,1.67,59.88,35.62,12.82,6.9,Defensive,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.25
5987,Team_7,Team_5,1688,1728,-40,7,13,-6,0.68,1.26,1.65,1.0,61.04,43.83,9.94,11.06,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Away Win,-0.32
5988,Team_4,Team_16,1659,1945,-286,8,11,-3,1.78,2.27,1.25,1.13,52.39,50.41,10.37,10.91,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,0.65
5989,Team_14,Team_11,1706,1472,234,4,5,-1,1.42,0.92,0.63,1.36,57.1,39.53,11.9,13.96,Defensive,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,0.06
5990,Team_7,Team_17,1421,1914,-493,14,11,3,1.34,0.63,1.78,1.53,64.41,34.13,15.33,18.87,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.19
5991,Team_4,Team_9,1702,1755,-53,1,14,-13,2.36,2.4,1.89,1.98,50.57,53.75,8.93,19.12,Defensive,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Home Win,0.38
5992,Team_6,Team_14,1836,1959,-123,10,7,3,1.18,1.01,0.79,0.55,59.12,40.75,19.7,12.15,Attacking,Possession,Low Block,High Press,5-3-2,4-3-3,Draw,0.63
5993,Team_6,Team_14,1976,1425,551,4,9,-5,0.55,0.74,1.09,1.98,60.95,37.72,8.8,17.23,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-1.43
5994,Team_12,Team_3,1650,1907,-257,11,14,-3,2.35,2.7,0.57,0.99,60.49,40.36,19.85,18.82,Possession,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,1.36
5995,Team_6,Team_9,1453,1813,-360,8,3,5,2.0,0.75,0.65,1.47,50.07,50.38,9.34,13.79,Defensive,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,0.53
5996,Team_8,Team_16,1869,1981,-112,0,0,0,1.2,2.5,1.16,1.48,47.16,55.93,17.81,17.33,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-0.28
5997,Team_11,Team_13,1760,1585,175,1,9,-8,2.71,1.99,2.13,1.02,61.15,41.03,17.47,15.95,Counter,Possession,High Press,Low Block,4-3-3,5-3-2,Home Win,1.69
5998,Team_9,Team_17,1588,1872,-284,0,1,-1,0.59,2.26,2.14,0.79,64.32,36.85,17.86,12.62,Possession,Possession,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.2
5999,Team_19,Team_14,1489,1758,-269,11,6,5,0.67,1.73,1.27,0.99,64.26,38.92,13.35,13.3,Possession,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,-0.32
6000,Team_19,Team_10,1665,1666,-1,9,13,-4,2.69,2.57,0.64,0.59,64.03,32.97,13.71,7.05,Defensive,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,2.1
6001,Team_1,Team_10,1746,1977,-231,13,11,2,2.34,2.43,1.01,1.96,54.77,40.8,8.15,12.24,Counter,Attacking,Low Block,High Press,5-3-2,4-3-3,Away Win,0.38
6002,Team_1,Team_14,1631,1506,125,8,9,-1,0.6,2.1,0.57,1.44,43.48,58.23,18.5,19.38,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Draw,-0.84
6003,Team_13,Team_18,1858,1762,96,13,2,11,2.1,2.2,0.55,1.23,64.47,33.54,18.38,14.22,Defensive,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.87
6004,Team_5,Team_2,1751,1520,231,5,4,1,2.21,0.64,0.59,1.34,40.15,61.61,6.23,19.62,Counter,Attacking,High Press,Low Block,4-3-3,5-3-2,Home Win,0.87
6005,Team_14,Team_16,1745,1596,149,10,5,5,2.37,2.42,1.24,1.85,49.18,54.3,14.65,11.02,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Draw,0.52
6006,Team_11,Team_1,1480,1780,-300,4,12,-8,1.81,1.48,1.53,1.22,46.27,51.27,18.11,8.19,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Away Win,0.59
6007,Team_9,Team_5,1850,1894,-44,10,8,2,1.12,0.79,0.66,1.42,57.97,43.33,13.79,12.17,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,-0.3
6008,Team_4,Team_10,1809,1683,126,5,6,-1,0.95,1.76,0.98,0.85,52.86,42.55,19.65,18.05,Attacking,Defensive,High Press,Low Block,4-3-3,5-3-2,Away Win,0.1
6009,Team_1,Team_6,1943,1601,342,7,3,4,1.07,2.64,1.61,1.39,52.71,43.95,19.48,18.8,Possession,Counter,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.32
6010,Team_16,Team_15,1824,1703,121,3,4,-1,1.6,1.69,1.33,0.53,60.83,41.64,12.65,9.74,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Draw,1.07
6011,Team_12,Team_16,1602,1954,-352,10,9,1,2.79,0.79,0.6,1.54,51.59,50.6,7.79,11.09,Attacking,Counter,Low Block,High Press,5-3-2,4-3-3,Away Win,1.25
6012,Team_4,Team_17,1654,1763,-109,13,0,13,1.84,0.73,1.36,1.44,62.03,38.68,13.66,17.37,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Draw,0.4
6013,Team_1,Team_7,1708,1748,-40,13,4,9,2.37,0.72,1.88,1.84,40.02,57.44,8.12,13.16,Counter,Attacking,Balanced,Counter Attack,4-2-3-1,4-4-2,Draw,0.53
6014,Team_3,Team_10,1999,1406,593,7,8,-1,1.88,0.78,1.63,2.01,50.73,51.09,10.13,9.76,Defensive,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.13
6015,Team_8,Team_7,1906,1587,319,1,11,-10,1.87,2.68,0.98,0.92,40.66,56.36,9.67,6.88,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.95
6016,Team_2,Team_19,1950,1673,277,0,10,-10,0.75,1.15,1.96,0.51,58.91,44.2,7.68,19.47,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,0.24
6017,Team_13,Team_16,1961,1878,83,14,0,14,1.06,2.38,1.43,2.07,64.48,33.95,7.36,15.85,Counter,Counter,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,-1.01
6018,Team_13,Team_7,1679,1576,103,9,1,8,2.23,2.59,1.61,1.39,53.99,47.42,19.98,6.87,Possession,Possession,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,0.84
6019,Team_5,Team_17,1937,1636,301,4,6,-2,1.51,1.91,1.78,1.76,56.18,43.54,14.07,16.22,Possession,Defensive,High Press,Low Block,4-3-3,5-3-2,Home Win,-0.25
6020,Team_4,Team_3,1637,1716,-79,7,10,-3,2.35,1.22,1.05,1.26,57.32,46.1,9.17,11.07,Possession,Defensive,Balanced,Balanced,4-2-3-1,4-2-3-1,Home Win,1.09
6021,Team_2,Team_17,1530,1674,-144,8,5,3,2.19,2.28,1.29,1.13,60.79,35.94,16.15,18.43,Defensive,Defensive,Low Block,High Press,5-3-2,4-3-3,Home Win,1.06
